timestamp,temp_nozzle,temp_target_nozzle,temp_delta_nozzle,pwm_nozzle,temp_bed,temp_target_bed,temp_delta_bed,pwm_bed,X,Y,Z,E,speed_factor,filename
2025-10-03 18:37:45,200.73,200.0,0.7299999999999898,57,60.0,60.0,0.0,28,,,,,200.0,zdm4ms~4
2025-10-03 18:37:45,186.8,200.0,-13.199999999999989,127,60.0,60.0,0.0,28,141.18,76.43,0.2,2.15,,zdm4ms~4
2025-10-03 18:38:00,199.18,200.0,-0.8199999999999932,0,60.02,60.0,0.020000000000003126,19,,,,,200.0,zdm4ms~4
2025-10-03 18:38:01,199.18,200.0,-0.8199999999999932,0,60.02,60.0,0.020000000000003126,19,134.84,75.11,0.2,19.56,,zdm4ms~4
2025-10-03 18:38:26,171.79,200.0,-28.210000000000008,127,60.0,60.0,0.0,27,,,,,200.0,zdm4ms~4
2025-10-03 18:38:26,171.79,200.0,-28.210000000000008,127,60.0,60.0,0.0,27,133.54,95.07,0.2,48.89,,zdm4ms~4
2025-10-03 18:38:31,199.11,200.0,-0.8899999999999864,0,59.99,60.0,-0.00999999999999801,29,,,,,200.0,zdm4ms~4
2025-10-03 18:38:31,199.11,200.0,-0.8899999999999864,0,59.99,60.0,-0.00999999999999801,29,117.57,86.46,0.2,56.58,,zdm4ms~4
2025-10-03 18:38:36,189.49,200.0,-10.509999999999991,127,60.0,60.0,0.0,28,,,,,200.0,zdm4ms~4
2025-10-03 18:38:36,200.09,200.0,0.09000000000000341,0,60.0,60.0,0.0,28,110.78,86.46,0.2,67.67,,zdm4ms~4
2025-10-03 18:38:41,195.11,200.0,-4.889999999999986,0,60.0,60.0,0.0,28,,,,,200.0,zdm4ms~4
2025-10-03 18:38:46,195.63,200.0,-4.3700000000000045,82,59.99,60.0,-0.00999999999999801,31,,,,,200.0,zdm4ms~4
2025-10-03 18:38:57,194.6,200.0,-5.400000000000006,64,60.0,60.0,0.0,28,99.47,86.46,0.2,94.66,,zdm4ms~4
2025-10-03 18:39:07,198.89,200.0,-1.1100000000000136,69,60.01,60.0,0.00999999999999801,25,94.94,86.46,0.2,108.44,,zdm4ms~4
2025-10-03 18:39:07,201.24,200.0,1.240000000000009,41,60.01,60.0,0.00999999999999801,27,,,,,200.0,zdm4ms~4
2025-10-03 18:39:17,201.56,200.0,1.5600000000000023,46,59.98,60.0,-0.020000000000003126,35,90.42,86.46,0.2,123.92,,zdm4ms~4
2025-10-03 18:39:27,199.69,200.0,-0.3100000000000023,0,60.01,60.0,0.00999999999999801,25,87.03,86.46,0.2,136.65,,zdm4ms~4
2025-10-03 18:39:27,194.84,200.0,-5.159999999999997,116,60.0,60.0,0.0,28,,,,,200.0,zdm4ms~4
2025-10-03 18:39:38,197.39,200.0,-2.6100000000000136,4,60.0,60.0,0.0,28,,,,,200.0,zdm4ms~4
2025-10-03 18:39:48,194.6,200.0,-5.400000000000006,121,60.0,60.0,0.0,29,,,,,200.0,zdm4ms~4
2025-10-03 18:39:53,195.8,200.0,-4.199999999999989,127,60.0,60.0,0.0,28,86.46,94.94,0.2,168.89,,zdm4ms~4
2025-10-03 18:39:58,201.48,200.0,1.4799999999999898,32,59.99,60.0,-0.00999999999999801,30,,,,,200.0,zdm4ms~4
2025-10-03 18:40:03,202.23,200.0,2.2299999999999898,24,59.99,60.0,-0.00999999999999801,31,86.46,98.34,0.2,179.22,,zdm4ms~4
2025-10-03 18:40:08,199.89,200.0,-0.11000000000001364,86,60.01,60.0,0.00999999999999801,27,86.46,100.6,0.2,185.58,,zdm4ms~4
2025-10-03 18:40:18,200.16,200.0,0.1599999999999966,73,60.01,60.0,0.00999999999999801,26,86.46,105.13,0.2,197.01,,zdm4ms~4
2025-10-03 18:40:29,199.84,200.0,-0.1599999999999966,76,60.0,60.0,0.0,28,,,,,200.0,zdm4ms~4
2025-10-03 18:40:34,199.55,200.0,-0.44999999999998863,76,60.0,60.0,0.0,27,,,,,200.0,zdm4ms~4
2025-10-03 18:40:39,199.69,200.0,-0.3100000000000023,73,60.01,60.0,0.00999999999999801,25,86.46,115.31,0.2,216.52,,zdm4ms~4
2025-10-03 18:40:44,200.22,200.0,0.21999999999999886,62,60.01,60.0,0.00999999999999801,25,86.46,119.83,0.2,222.42,,zdm4ms~4
2025-10-03 18:40:49,200.12,200.0,0.12000000000000455,65,59.99,60.0,-0.00999999999999801,31,86.46,124.36,0.2,226.62,,zdm4ms~4
2025-10-03 18:40:54,199.9,200.0,-0.09999999999999432,69,59.99,60.0,-0.00999999999999801,31,86.46,128.88,0.2,229.11,,zdm4ms~4
2025-10-03 18:40:59,199.81,200.0,-0.18999999999999773,70,59.99,60.0,-0.00999999999999801,31,85.63,75.1,0.4,230.18,,zdm4ms~4
2025-10-03 18:40:59,199.48,200.0,-0.5200000000000102,78,59.98,60.0,-0.020000000000003126,35,,,,,200.0,zdm4ms~4
2025-10-03 18:41:04,198.46,200.0,-1.539999999999992,0,60.01,60.0,0.00999999999999801,24,75.38,137.01,0.4,236.61,,zdm4ms~4
2025-10-03 18:41:05,198.46,200.0,-1.539999999999992,0,60.01,60.0,0.00999999999999801,24,,,,,200.0,zdm4ms~4
2025-10-03 18:41:15,194.08,200.0,-5.9199999999999875,127,60.0,60.0,0.0,26,131.77,133.54,0.4,257.95,,zdm4ms~4
2025-10-03 18:41:15,194.73,200.0,-5.27000000000001,127,59.98,60.0,-0.020000000000003126,33,,,,,200.0,zdm4ms~4
2025-10-03 18:41:20,197.79,200.0,-2.210000000000008,95,59.97,60.0,-0.030000000000001137,39,127.24,133.54,0.4,259.36,,zdm4ms~4
2025-10-03 18:41:20,197.79,200.0,-2.210000000000008,95,59.97,60.0,-0.030000000000001137,39,,,,,200.0,zdm4ms~4
2025-10-03 18:41:25,200.26,200.0,0.2599999999999909,64,59.99,60.0,-0.00999999999999801,35,133.54,120.45,0.4,265.29,,zdm4ms~4
2025-10-03 18:41:25,200.26,200.0,0.2599999999999909,64,59.99,60.0,-0.00999999999999801,35,,,,,200.0,zdm4ms~4
2025-10-03 18:41:30,203.09,200.0,3.0900000000000034,15,60.01,60.0,0.00999999999999801,28,133.54,112.53,0.4,276.7,,zdm4ms~4
2025-10-03 18:41:30,201.97,200.0,1.9699999999999989,43,60.0,60.0,0.0,31,,,,,200.0,zdm4ms~4
2025-10-03 18:41:35,199.78,200.0,-0.21999999999999886,86,60.0,60.0,0.0,28,133.54,108.01,0.4,285.56,,zdm4ms~4
2025-10-03 18:41:35,199.91,200.0,-0.09000000000000341,75,59.99,60.0,-0.00999999999999801,33,,,,,200.0,zdm4ms~4
2025-10-03 18:41:40,198.88,200.0,-1.1200000000000045,99,60.01,60.0,0.00999999999999801,27,133.54,104.61,0.4,293.32,,zdm4ms~4
2025-10-03 18:41:40,197.75,200.0,-2.25,127,59.98,60.0,-0.020000000000003126,37,,,,,200.0,zdm4ms~4
2025-10-03 18:41:46,200.54,200.0,0.539999999999992,60,60.01,60.0,0.00999999999999801,29,133.54,101.22,0.4,302.05,,zdm4ms~4
2025-10-03 18:41:46,201.58,200.0,1.5800000000000125,36,60.0,60.0,0.0,32,,,,,200.0,zdm4ms~4
2025-10-03 18:41:51,200.95,200.0,0.9499999999999886,55,60.03,60.0,0.030000000000001137,21,133.54,97.83,0.4,311.73,,zdm4ms~4
2025-10-03 18:46:50,198.12,200.0,-1.8799999999999955,29,60.01,60.0,0.00999999999999801,25,,,,,200.0,zdm4ms~4
2025-10-03 18:46:50,198.12,200.0,-1.8799999999999955,29,60.01,60.0,0.00999999999999801,25,138.37,75.79,0.2,19.68,,zdm4ms~4
2025-10-03 18:47:10,201.66,200.0,1.6599999999999966,41,60.01,60.0,0.00999999999999801,29,,,,,200.0,zdm4ms~4
2025-10-03 18:47:15,201.35,200.0,1.3499999999999943,49,60.02,60.0,0.020000000000003126,24,133.54,90.55,0.2,46.39,,zdm4ms~4
2025-10-03 18:47:15,201.35,200.0,1.3499999999999943,49,60.02,60.0,0.020000000000003126,24,,,,,200.0,zdm4ms~4
2025-10-03 18:47:15,201.35,200.0,1.3499999999999943,49,60.02,60.0,0.020000000000003126,24,133.54,96.2,0.2,49.78,,zdm4ms~4
2025-10-03 18:47:21,199.42,200.0,-0.5800000000000125,85,60.01,60.0,0.00999999999999801,25,,,,,200.0,zdm4ms~4
2025-10-03 18:47:21,199.55,200.0,-0.44999999999998863,79,59.99,60.0,-0.00999999999999801,33,133.54,105.25,0.2,60.73,,zdm4ms~4
2025-10-03 18:47:26,200.47,200.0,0.46999999999999886,57,59.99,60.0,-0.00999999999999801,35,,,,,200.0,zdm4ms~4
2025-10-03 18:47:26,200.67,200.0,0.6699999999999875,54,60.01,60.0,0.00999999999999801,28,133.54,109.78,0.2,68.76,,zdm4ms~4
2025-10-03 18:47:31,200.55,200.0,0.5500000000000114,58,60.01,60.0,0.00999999999999801,29,,,,,200.0,zdm4ms~4
2025-10-03 18:47:31,200.23,200.0,0.22999999999998977,65,60.02,60.0,0.020000000000003126,26,133.54,113.18,0.2,75.9,,zdm4ms~4
2025-10-03 18:47:36,199.48,200.0,-0.5200000000000102,79,59.99,60.0,-0.00999999999999801,33,,,,,200.0,zdm4ms~4
2025-10-03 18:47:41,199.01,200.0,-0.9900000000000091,91,60.0,60.0,0.0,31,133.54,117.7,0.2,86.91,,zdm4ms~4
2025-10-03 18:47:56,199.92,200.0,-0.0800000000000125,67,59.97,60.0,-0.030000000000001137,42,,,,,200.0,zdm4ms~4
2025-10-03 18:48:01,200.27,200.0,0.27000000000001023,0,60.0,60.0,0.0,31,133.54,127.88,0.2,117.91,,zdm4ms~4
2025-10-03 18:48:07,196.48,200.0,-3.5200000000000102,83,60.0,60.0,0.0,30,,,,,200.0,zdm4ms~4
2025-10-03 18:48:12,196.2,200.0,-3.8000000000000114,108,60.0,60.0,0.0,31,133.54,132.41,0.2,134.46,,zdm4ms~4
2025-10-03 18:48:22,200.49,200.0,0.4900000000000091,43,60.01,60.0,0.00999999999999801,28,,,,,200.0,zdm4ms~4
2025-10-03 18:48:22,202.45,200.0,2.4499999999999886,13,60.0,60.0,0.0,31,131.28,133.54,0.2,147.45,,zdm4ms~4
2025-10-03 18:48:32,200.07,200.0,0.06999999999999318,74,60.01,60.0,0.00999999999999801,27,,,,,200.0,zdm4ms~4
2025-10-03 18:48:37,199.47,200.0,-0.5300000000000011,81,60.01,60.0,0.00999999999999801,27,,,,,200.0,zdm4ms~4
2025-10-03 18:48:47,200.44,200.0,0.4399999999999977,69,60.0,60.0,0.0,29,,,,,200.0,zdm4ms~4
2025-10-03 18:48:53,200.03,200.0,0.030000000000001137,73,60.0,60.0,0.0,29,,,,,200.0,zdm4ms~4
2025-10-03 18:48:58,198.57,200.0,-1.4300000000000068,104,60.0,60.0,0.0,30,118.83,133.54,0.2,187.1,,zdm4ms~4
2025-10-03 18:49:03,200.39,200.0,0.38999999999998636,58,60.01,60.0,0.00999999999999801,27,,,,,200.0,zdm4ms~4
2025-10-03 18:49:08,199.99,200.0,-0.009999999999990905,74,60.01,60.0,0.00999999999999801,24,,,,,200.0,zdm4ms~4
2025-10-03 18:49:08,200.83,200.0,0.8300000000000125,52,60.01,60.0,0.00999999999999801,26,114.31,133.54,0.2,198.32,,zdm4ms~4
2025-10-03 18:49:13,200.1,200.0,0.09999999999999432,67,60.0,60.0,0.0,28,113.17,133.54,0.2,200.86,,zdm4ms~4
2025-10-03 18:49:18,199.7,200.0,-0.30000000000001137,74,60.0,60.0,0.0,29,,,,,200.0,zdm4ms~4
2025-10-03 18:49:18,199.64,200.0,-0.36000000000001364,75,60.0,60.0,0.0,28,,,,,200.0,zdm4ms~4
2025-10-03 18:49:18,199.73,200.0,-0.27000000000001023,73,59.99,60.0,-0.00999999999999801,31,108.65,133.54,0.2,209.96,,zdm4ms~4
2025-10-03 18:49:23,200.25,200.0,0.25,61,60.01,60.0,0.00999999999999801,27,106.39,133.54,0.2,213.87,,zdm4ms~4
2025-10-03 18:49:29,200.31,200.0,0.3100000000000023,60,60.02,60.0,0.020000000000003126,23,104.12,133.54,0.2,217.35,,zdm4ms~4
2025-10-03 18:49:29,200.07,200.0,0.06999999999999318,66,60.0,60.0,0.0,29,,,,,200.0,zdm4ms~4
2025-10-03 18:49:34,199.91,200.0,-0.09000000000000341,69,60.0,60.0,0.0,29,100.73,133.54,0.2,221.78,,zdm4ms~4
2025-10-03 18:49:34,199.85,200.0,-0.15000000000000568,69,60.0,60.0,0.0,29,98.47,133.54,0.2,224.19,,zdm4ms~4
2025-10-03 18:49:39,200.2,200.0,0.19999999999998863,60,59.99,60.0,-0.00999999999999801,31,95.07,133.54,0.2,227.02,,zdm4ms~4
2025-10-03 18:49:39,200.42,200.0,0.4199999999999875,56,60.01,60.0,0.00999999999999801,26,93.94,133.54,0.2,227.75,,zdm4ms~4
2025-10-03 18:49:44,200.35,200.0,0.3499999999999943,59,60.01,60.0,0.00999999999999801,24,90.55,133.54,0.2,229.31,,zdm4ms~4
2025-10-03 18:49:44,200.13,200.0,0.12999999999999545,64,59.98,60.0,-0.020000000000003126,34,88.28,133.54,0.2,229.81,,zdm4ms~4
2025-10-03 18:49:44,200.13,200.0,0.12999999999999545,64,59.98,60.0,-0.020000000000003126,34,,,,,200.0,zdm4ms~4
2025-10-03 18:49:49,199.3,200.0,-0.6999999999999886,83,60.0,60.0,0.0,30,141.44,77.66,0.4,232.05,,zdm4ms~4
2025-10-03 18:49:49,199.3,200.0,-0.6999999999999886,83,60.0,60.0,0.0,30,,,,,200.0,zdm4ms~4
2025-10-03 18:49:49,199.3,200.0,-0.6999999999999886,83,60.0,60.0,0.0,30,144.79,83.89,0.4,232.29,,zdm4ms~4
2025-10-03 18:50:10,195.22,200.0,-4.780000000000001,31,59.98,60.0,-0.020000000000003126,37,,,,,200.0,zdm4ms~4
2025-10-03 18:50:10,195.22,200.0,-4.780000000000001,31,59.98,60.0,-0.020000000000003126,37,133.54,128.37,0.4,259.09,,zdm4ms~4
2025-10-03 18:50:15,196.29,200.0,-3.710000000000008,89,60.02,60.0,0.020000000000003126,23,133.54,118.76,0.4,266.6,,zdm4ms~4
2025-10-03 18:50:20,196.34,200.0,-3.6599999999999966,113,60.01,60.0,0.00999999999999801,27,133.54,113.1,0.4,274.75,,zdm4ms~4
2025-10-03 18:50:25,199.28,200.0,-0.7199999999999989,74,59.99,60.0,-0.00999999999999801,34,133.54,107.44,0.4,285.56,,zdm4ms~4
2025-10-03 18:50:25,200.55,200.0,0.5500000000000114,52,59.97,60.0,-0.030000000000001137,39,,,,,200.0,zdm4ms~4
2025-10-03 18:50:30,201.08,200.0,1.0800000000000125,54,59.97,60.0,-0.030000000000001137,42,133.54,104.05,0.4,293.32,,zdm4ms~4
2025-10-03 18:50:30,200.81,200.0,0.8100000000000023,63,59.99,60.0,-0.00999999999999801,36,,,,,200.0,zdm4ms~4
2025-10-03 18:50:40,199.07,200.0,-0.9300000000000068,95,59.99,60.0,-0.00999999999999801,34,,,,,200.0,zdm4ms~4
2025-10-03 18:50:50,200.62,200.0,0.6200000000000045,58,60.0,60.0,0.0,30,,,,,200.0,zdm4ms~4
2025-10-03 18:50:50,200.54,200.0,0.539999999999992,64,60.0,60.0,0.0,32,133.54,92.73,0.4,326.12,,zdm4ms~4
2025-10-03 18:51:01,199.78,200.0,-0.21999999999999886,73,59.99,60.0,-0.00999999999999801,31,133.54,88.21,0.4,342.22,,zdm4ms~4
2025-10-03 18:51:11,200.09,200.0,0.09000000000000341,71,59.98,60.0,-0.020000000000003126,35,131.9,86.46,0.4,355.27,,zdm4ms~4
2025-10-03 18:51:16,200.16,200.0,0.1599999999999966,67,60.02,60.0,0.020000000000003126,24,,,,,200.0,zdm4ms~4
2025-10-03 18:51:21,200.52,200.0,0.5200000000000102,56,60.0,60.0,0.0,30,128.5,86.46,0.4,367.69,,zdm4ms~4
2025-10-03 18:51:26,200.94,200.0,0.9399999999999977,48,59.99,60.0,-0.00999999999999801,33,,,,,200.0,zdm4ms~4
2025-10-03 18:51:36,199.6,200.0,-0.4000000000000057,78,60.02,60.0,0.020000000000003126,25,,,,,200.0,zdm4ms~4
2025-10-03 18:51:41,198.74,200.0,-1.259999999999991,0,60.01,60.0,0.00999999999999801,30,119.45,86.46,0.4,396.14,,zdm4ms~4
2025-10-03 18:51:46,195.6,200.0,-4.400000000000006,90,60.02,60.0,0.020000000000003126,25,,,,,200.0,zdm4ms~4
2025-10-03 18:51:52,193.86,200.0,-6.139999999999986,127,60.02,60.0,0.020000000000003126,23,114.92,86.46,0.4,407.8,,zdm4ms~4
2025-10-03 18:51:57,196.7,200.0,-3.3000000000000114,122,60.01,60.0,0.00999999999999801,27,,,,,200.0,zdm4ms~4
2025-10-03 18:52:02,200.49,200.0,0.4900000000000091,64,59.99,60.0,-0.00999999999999801,33,110.4,86.46,0.4,417.77,,zdm4ms~4
2025-10-03 18:52:02,202.17,200.0,2.1699999999999875,41,59.99,60.0,-0.00999999999999801,33,,,,,200.0,zdm4ms~4
2025-10-03 18:52:07,201.06,200.0,1.0600000000000023,64,60.0,60.0,0.0,31,105.87,86.46,0.4,426.03,,zdm4ms~4
2025-10-03 18:52:07,201.06,200.0,1.0600000000000023,64,60.0,60.0,0.0,31,,,,,200.0,zdm4ms~4
2025-10-03 18:52:12,199.3,200.0,-0.6999999999999886,94,60.01,60.0,0.00999999999999801,26,102.48,86.46,0.4,431.11,,zdm4ms~4
2025-10-03 18:52:12,199.18,200.0,-0.8199999999999932,93,59.97,60.0,-0.030000000000001137,40,,,,,200.0,zdm4ms~4
2025-10-03 18:52:17,199.54,200.0,-0.46000000000000796,82,59.99,60.0,-0.00999999999999801,33,97.95,86.46,0.4,436.4,,zdm4ms~4
2025-10-03 18:52:17,200.23,200.0,0.22999999999998977,66,60.02,60.0,0.020000000000003126,24,,,,,200.0,zdm4ms~4
2025-10-03 18:52:22,201.37,200.0,1.3700000000000045,43,59.99,60.0,-0.00999999999999801,32,,,,,200.0,zdm4ms~4
2025-10-03 18:52:43,194.53,200.0,-5.469999999999999,127,59.99,60.0,-0.00999999999999801,31,,,,,200.0,zdm4ms~4
2025-10-03 18:52:48,193.42,200.0,-6.5800000000000125,127,60.0,60.0,0.0,30,130.58,86.46,0.6,470.41,,zdm4ms~4
2025-10-03 18:52:48,193.42,200.0,-6.5800000000000125,127,60.0,60.0,0.0,30,,,,,200.0,zdm4ms~4
2025-10-03 18:53:03,201.93,200.0,1.9300000000000068,35,60.01,60.0,0.00999999999999801,26,108.52,86.46,0.6,496.72,,zdm4ms~4
2025-10-03 18:53:03,201.5,200.0,1.5,48,59.99,60.0,-0.00999999999999801,32,,,,,200.0,zdm4ms~4
2025-10-03 18:53:08,199.68,200.0,-0.3199999999999932,86,59.99,60.0,-0.00999999999999801,34,105.13,86.46,0.6,504.34,,zdm4ms~4
2025-10-03 18:53:08,199.68,200.0,-0.3199999999999932,86,59.99,60.0,-0.00999999999999801,34,,,,,200.0,zdm4ms~4
2025-10-03 18:53:13,199.52,200.0,-0.47999999999998977,83,59.99,60.0,-0.00999999999999801,35,100.6,86.46,0.6,515.99,,zdm4ms~4
2025-10-03 18:53:18,201.14,200.0,1.1399999999999864,50,60.01,60.0,0.00999999999999801,29,97.21,86.46,0.6,525.85,,zdm4ms~4
2025-10-03 18:53:29,199.0,200.0,-1.0,97,59.99,60.0,-0.00999999999999801,32,,,,,200.0,zdm4ms~4
2025-10-03 18:53:34,199.96,200.0,-0.03999999999999204,72,60.0,60.0,0.0,30,,,,,200.0,zdm4ms~4
2025-10-03 18:53:39,199.71,200.0,-0.28999999999999204,84,60.0,60.0,0.0,32,87.03,86.46,0.6,561.16,,zdm4ms~4
2025-10-03 18:53:44,199.74,200.0,-0.2599999999999909,83,60.0,60.0,0.0,30,,,,,200.0,zdm4ms~4
2025-10-03 18:53:49,199.15,200.0,-0.8499999999999943,92,59.99,60.0,-0.00999999999999801,33,86.46,89.29,0.6,574.04,,zdm4ms~4
2025-10-03 18:53:54,199.9,200.0,-0.09999999999999432,0,60.0,60.0,0.0,30,,,,,200.0,zdm4ms~4
2025-10-03 18:53:59,196.12,200.0,-3.8799999999999955,0,60.0,60.0,0.0,30,86.46,93.81,0.6,589.74,,zdm4ms~4
2025-10-03 18:54:04,185.78,200.0,-14.219999999999999,127,60.02,60.0,0.020000000000003126,25,,,,,200.0,zdm4ms~4
2025-10-03 18:54:25,197.4,200.0,-2.5999999999999943,70,59.99,60.0,-0.00999999999999801,33,,,,,200.0,zdm4ms~4
2025-10-03 18:54:30,195.48,200.0,-4.52000000000001,127,60.0,60.0,0.0,31,86.46,107.39,0.6,626.6,,zdm4ms~4
2025-10-03 18:54:30,196.24,200.0,-3.759999999999991,117,59.99,60.0,-0.00999999999999801,34,,,,,200.0,zdm4ms~4
2025-10-03 18:54:35,200.04,200.0,0.03999999999999204,56,59.99,60.0,-0.00999999999999801,32,86.46,113.05,0.6,637.44,,zdm4ms~4
2025-10-03 18:54:40,201.17,200.0,1.1699999999999875,40,59.99,60.0,-0.00999999999999801,32,,,,,200.0,zdm4ms~4
2025-10-03 18:54:40,202.08,200.0,2.0800000000000125,25,59.98,60.0,-0.020000000000003126,38,86.46,116.44,0.6,642.66,,zdm4ms~4
2025-10-03 18:54:45,200.78,200.0,0.7800000000000011,61,60.0,60.0,0.0,30,,,,,200.0,zdm4ms~4
2025-10-03 18:54:45,199.69,200.0,-0.3100000000000023,84,60.0,60.0,0.0,31,86.46,120.97,0.6,648.14,,zdm4ms~4
2025-10-03 18:54:50,198.82,200.0,-1.1800000000000068,98,60.01,60.0,0.00999999999999801,27,,,,,200.0,zdm4ms~4
2025-10-03 18:54:50,198.82,200.0,-1.1800000000000068,98,60.01,60.0,0.00999999999999801,27,86.46,126.62,0.6,652.59,,zdm4ms~4
2025-10-03 18:54:56,199.66,200.0,-0.3400000000000034,77,59.99,60.0,-0.00999999999999801,35,,,,,200.0,zdm4ms~4
2025-10-03 18:54:56,199.66,200.0,-0.3400000000000034,77,59.99,60.0,-0.00999999999999801,35,86.46,132.28,0.6,654.38,,zdm4ms~4
2025-10-03 18:55:06,199.03,200.0,-0.9699999999999989,0,59.97,60.0,-0.030000000000001137,38,,,,,200.0,zdm4ms~4
2025-10-03 18:55:06,197.2,200.0,-2.8000000000000114,0,60.0,60.0,0.0,31,133.54,130.07,0.8,674.09,,zdm4ms~4
2025-10-03 18:55:11,197.81,200.0,-2.1899999999999977,0,59.99,60.0,-0.00999999999999801,35,,,,,200.0,zdm4ms~4
2025-10-03 18:55:11,197.81,200.0,-2.1899999999999977,0,59.99,60.0,-0.00999999999999801,35,133.54,125.54,0.8,676.14,,zdm4ms~4
2025-10-03 18:55:16,194.83,200.0,-5.1699999999999875,99,60.02,60.0,0.020000000000003126,24,,,,,200.0,zdm4ms~4
2025-10-03 18:55:16,194.83,200.0,-5.1699999999999875,99,60.02,60.0,0.020000000000003126,24,117.62,133.54,0.8,684.57,,zdm4ms~4
2025-10-03 18:55:21,193.56,200.0,-6.439999999999998,127,60.01,60.0,0.00999999999999801,26,,,,,200.0,zdm4ms~4
2025-10-03 18:55:21,193.56,200.0,-6.439999999999998,127,60.01,60.0,0.00999999999999801,26,110.84,133.54,0.8,695.63,,zdm4ms~4
2025-10-03 18:55:26,198.88,200.0,-1.1200000000000045,91,60.0,60.0,0.0,29,,,,,200.0,zdm4ms~4
2025-10-03 18:55:26,200.69,200.0,0.6899999999999977,62,59.99,60.0,-0.00999999999999801,33,105.18,133.54,0.8,707.77,,zdm4ms~4
2025-10-03 18:55:31,202.89,200.0,2.8899999999999864,31,59.99,60.0,-0.00999999999999801,35,,,,,200.0,zdm4ms~4
2025-10-03 18:55:37,198.98,200.0,-1.0200000000000102,124,60.01,60.0,0.00999999999999801,29,,,,,200.0,zdm4ms~4
2025-10-03 18:55:47,200.73,200.0,0.7299999999999898,63,60.0,60.0,0.0,30,93.86,133.54,0.8,740.04,,zdm4ms~4
2025-10-03 18:55:52,200.8,200.0,0.8000000000000114,65,59.99,60.0,-0.00999999999999801,36,90.47,133.54,0.8,751.8,,zdm4ms~4
2025-10-03 18:55:57,199.74,200.0,-0.2599999999999909,77,60.01,60.0,0.00999999999999801,28,,,,,200.0,zdm4ms~4
2025-10-03 18:56:02,196.6,200.0,-3.4000000000000057,127,59.99,60.0,-0.00999999999999801,33,87.08,133.54,0.8,764.51,,zdm4ms~4
2025-10-03 18:56:07,199.16,200.0,-0.8400000000000034,0,60.01,60.0,0.00999999999999801,29,,,,,200.0,zdm4ms~4
2025-10-03 18:56:12,195.21,200.0,-4.789999999999992,21,60.01,60.0,0.00999999999999801,28,86.46,129.63,0.8,781.49,,zdm4ms~4
2025-10-03 18:56:18,181.14,200.0,-18.860000000000014,127,59.99,60.0,-0.00999999999999801,34,,,,,200.0,zdm4ms~4
2025-10-03 18:56:23,188.9,200.0,-11.099999999999994,127,60.0,60.0,0.0,30,86.46,125.11,0.8,796.78,,zdm4ms~4
2025-10-03 18:56:28,194.45,200.0,-5.550000000000011,4,59.98,60.0,-0.020000000000003126,39,,,,,200.0,zdm4ms~4
2025-10-03 18:56:33,192.9,200.0,-7.099999999999994,113,60.01,60.0,0.00999999999999801,29,120.01,86.46,0.8,811.94,,zdm4ms~4
2025-10-03 18:56:38,193.35,200.0,-6.650000000000006,127,60.01,60.0,0.00999999999999801,30,,,,,200.0,zdm4ms~4
2025-10-03 18:56:43,196.41,200.0,-3.5900000000000034,117,60.01,60.0,0.00999999999999801,29,115.49,86.46,0.8,823.61,,zdm4ms~4
2025-10-03 18:56:53,200.25,200.0,0.25,81,60.02,60.0,0.020000000000003126,26,,,,,200.0,zdm4ms~4
2025-10-03 18:56:59,198.76,200.0,-1.240000000000009,105,60.01,60.0,0.00999999999999801,30,,,,,200.0,zdm4ms~4
2025-10-03 18:57:04,199.66,200.0,-0.3400000000000034,81,60.0,60.0,0.0,31,103.04,86.46,0.8,846.92,,zdm4ms~4
2025-10-03 18:57:04,200.46,200.0,0.46000000000000796,64,60.0,60.0,0.0,31,,,,,200.0,zdm4ms~4
2025-10-03 18:57:09,201.35,200.0,1.3499999999999943,48,60.0,60.0,0.0,31,97.39,86.46,0.8,853.26,,zdm4ms~4
2025-10-03 18:57:09,201.35,200.0,1.3499999999999943,48,60.0,60.0,0.0,31,,,,,200.0,zdm4ms~4
2025-10-03 18:57:14,200.4,200.0,0.4000000000000057,70,60.0,60.0,0.0,31,91.73,86.46,0.8,856.94,,zdm4ms~4
2025-10-03 18:57:14,200.4,200.0,0.4000000000000057,70,60.0,60.0,0.0,31,,,,,200.0,zdm4ms~4
2025-10-03 18:57:19,198.82,200.0,-1.1800000000000068,100,59.99,60.0,-0.00999999999999801,34,131.65,133.04,1.0,870.94,,zdm4ms~4
2025-10-03 18:57:19,196.24,200.0,-3.759999999999991,127,59.99,60.0,-0.00999999999999801,33,,,,,200.0,zdm4ms~4
2025-10-03 18:57:24,201.09,200.0,1.0900000000000034,54,60.0,60.0,0.0,31,130.4,125.82,1.0,871.25,,zdm4ms~4
2025-10-03 18:57:40,200.22,200.0,0.21999999999999886,73,60.0,60.0,0.0,31,107.7,111.37,1.0,882.99,,zdm4ms~4
2025-10-03 18:57:45,202.1,200.0,2.0999999999999943,42,60.0,60.0,0.0,32,,,,,200.0,zdm4ms~4
2025-10-03 18:57:50,198.59,200.0,-1.4099999999999966,115,60.01,60.0,0.00999999999999801,29,,,,,200.0,zdm4ms~4
2025-10-03 18:57:55,199.68,200.0,-0.3199999999999932,79,59.98,60.0,-0.020000000000003126,38,,,,,200.0,zdm4ms~4
2025-10-03 18:57:55,199.68,200.0,-0.3199999999999932,79,59.98,60.0,-0.020000000000003126,38,129.35,121.0,1.2,905.24,,zdm4ms~4
